task,transform,parcel,lb,ub,variable,estimate,p
Stroop,unscaled,RH_Vis_20,-0.00297495459327566,0.00551925599605578,contrast,0.00208420421880936,0.3202
Stroop,unscaled,RH_Vis_21,-0.023598275835286,0.00126580741557867,univariate,-0.00943736963606324,0.0626
Stroop,unscaled,RH_Vis_21,-0.0232128497554311,0.00546715254503672,multivariate,-0.00679181092956038,0.1762
Stroop,unscaled,RH_Vis_21,-0.000513179175960921,0.0062754166325131,contrast,0.00264555870650286,0.1308
Stroop,unscaled,RH_Vis_22,-0.00256006917794698,0.00657182583346713,univariate,0.00187375145771513,0.785
Stroop,unscaled,RH_Vis_22,-0.00134630347472771,0.00933182198077204,multivariate,0.0035668314711416,0.9003
Stroop,unscaled,RH_Vis_22,0.000101689240429752,0.0038866958343311,contrast,0.00169308001342647,0.0666
Stroop,unscaled,RH_Vis_23,-0.00304330561067711,0.00697746700536821,univariate,0.00169340847974616,0.7395
Stroop,unscaled,RH_Vis_23,-0.00361198185786646,0.00694541543620178,multivariate,0.00131850770864039,0.6804
Stroop,unscaled,RH_Vis_23,-0.0018559472871362,0.00108673910055425,contrast,-0.000374900771105767,0.62
Stroop,unscaled,RH_Vis_24,-0.00351312551206205,0.00633035706531749,univariate,0.0013963054830109,0.7039
Stroop,unscaled,RH_Vis_24,-0.00302352469540022,0.00766163951285891,multivariate,0.00228807667780224,0.7969
Stroop,unscaled,RH_Vis_24,-0.000164434957586161,0.00204866014422198,contrast,0.000891771194791342,0.1192
Stroop,unscaled,RH_Vis_25,-0.00242575697613455,0.00741311298177409,univariate,0.00206439406956981,0.7864
Stroop,unscaled,RH_Vis_25,-0.00251956856209735,0.0088194533688761,multivariate,0.00286208303202733,0.8375
Stroop,unscaled,RH_Vis_25,-0.000979446304062754,0.00327559162657901,contrast,0.000797688962457513,0.4602
Stroop,unscaled,RH_Vis_26,-0.00354438796181892,0.00778422222930141,univariate,0.00182872016087769,0.7318
Stroop,unscaled,RH_Vis_26,-0.00168632164935723,0.0109556879931825,multivariate,0.00411724170107397,0.8941
Stroop,unscaled,RH_Vis_26,0.000812121599808946,0.00467888257369377,contrast,0.00228852154019628,0.00520000000000009
Stroop,unscaled,RH_Vis_27,-0.00350715690636925,0.00899438119464835,univariate,0.00167622562246277,0.6953
Stroop,unscaled,RH_Vis_27,-0.00215134243132877,0.0104555002333184,multivariate,0.00337522630162742,0.8564
Stroop,unscaled,RH_Vis_27,0.000371672330279187,0.00325687267803158,contrast,0.00169900067916465,0.0202
Stroop,unscaled,RH_Vis_28,-0.00265999858920422,0.00959929662880151,univariate,0.0030018990120688,0.8334
Stroop,unscaled,RH_Vis_28,-0.00290853577249767,0.0109628216870862,multivariate,0.00363249985751685,0.8496
Stroop,unscaled,RH_Vis_28,-0.00149844782993793,0.00247809076161879,contrast,0.000630600845448043,0.5362
Stroop,unscaled,RH_Vis_29,-0.000429145247531834,0.0138408509860028,univariate,0.00467663789977518,0.9205
Stroop,unscaled,RH_Vis_29,-0.00110785215186291,0.0139914255504697,multivariate,0.00488922922825161,0.9064
Stroop,unscaled,RH_Vis_29,-0.0014933592579067,0.00187179726724805,contrast,0.000212591328476437,0.8018
Stroop,unscaled,RH_Vis_30,-0.00215744308202177,0.0129991461736955,univariate,0.00282283165956041,0.7847
Stroop,unscaled,RH_Vis_30,-0.0020590629735005,0.013757829695526,multivariate,0.00318307969312316,0.7962
Stroop,unscaled,RH_Vis_30,-0.0011036121693856,0.00214581226764023,contrast,0.00036024803356275,0.6852
Stroop,unscaled,RH_SomMot_1,-0.000545686150398666,0.0069908897811185,univariate,0.00281270298996321,0.93
Stroop,unscaled,RH_SomMot_1,-0.00243408841091645,0.00677499724863612,multivariate,0.00217146113587732,0.8208
Stroop,unscaled,RH_SomMot_1,-0.00277724563634641,0.00133500364376745,contrast,-0.000641241854085888,0.5516
Stroop,unscaled,RH_SomMot_2,-0.00102392870352142,0.00503419047642965,univariate,0.0017851867479822,0.8746
Stroop,unscaled,RH_SomMot_2,0.000842336245448976,0.00992173617094431,multivariate,0.00461465046599521,0.9832
Stroop,unscaled,RH_SomMot_2,0.00063699643435955,0.0057322231986351,contrast,0.00282946371801301,0.0227999999999999
Stroop,unscaled,RH_SomMot_3,-0.00726506774596619,0.00569846581405077,univariate,-0.00077088654718388,0.4103
Stroop,unscaled,RH_SomMot_3,-0.00921914890641901,0.005375433628075,multivariate,-0.0015823974712208,0.3485
Stroop,unscaled,RH_SomMot_3,-0.0034209728545488,0.00139944852317964,contrast,-0.000811510924036918,0.5084
Stroop,unscaled,RH_SomMot_4,-0.00556769802886068,0.00244925116617739,univariate,-0.000973256621283454,0.3193
Stroop,unscaled,RH_SomMot_4,-0.0047611245666936,0.0042612450271913,multivariate,9.13691415004511e-05,0.5237
Stroop,unscaled,RH_SomMot_4,-0.00206417458969485,0.00376344982731763,contrast,0.00106462576278391,0.4742
Stroop,unscaled,RH_SomMot_5,-0.00461913344424336,0.00363351122636842,univariate,-0.000450102695065398,0.4106
Stroop,unscaled,RH_SomMot_5,-0.00603989424901642,0.00467214848559248,multivariate,-0.000366849359459347,0.4549
Stroop,unscaled,RH_SomMot_5,-0.00230887178385352,0.00217328012409425,contrast,8.32533356060518e-05,0.945
Stroop,unscaled,RH_SomMot_6,-0.00298104665562849,0.00640887509824607,univariate,0.000980801612965258,0.652
Stroop,unscaled,RH_SomMot_6,-0.00359032664402384,0.0074216298317784,multivariate,0.00142575259996569,0.6883
Stroop,unscaled,RH_SomMot_6,-0.00214099071059491,0.00280061270273605,contrast,0.000444950987000432,0.7328
Stroop,unscaled,RH_SomMot_7,-0.00543117547646082,0.00494712280306431,univariate,0.000215363883651214,0.5392
Stroop,unscaled,RH_SomMot_7,-0.00527800526183119,0.00604079376318239,multivariate,0.000602157999599312,0.5785
Stroop,unscaled,RH_SomMot_7,-0.00259360445114736,0.00461250193994407,contrast,0.000386794115948098,0.863
Stroop,unscaled,RH_SomMot_8,-0.00157199908703819,0.00840115601543086,univariate,0.00310231246395553,0.886
Stroop,unscaled,RH_SomMot_8,0.000940784217309926,0.013632561177484,multivariate,0.00637433356192811,0.9799
Stroop,unscaled,RH_SomMot_8,0.00115511859490754,0.00665742032927798,contrast,0.00327202109797259,0.00760000000000005
Stroop,unscaled,RH_SomMot_9,-0.00783334017426141,0.00407003623970544,univariate,-0.00218142895820649,0.2355
Stroop,unscaled,RH_SomMot_9,-0.0130559706683364,0.00253342665490095,multivariate,-0.00475978403774935,0.1162
Stroop,unscaled,RH_SomMot_9,-0.0060796597384989,0.000187156220870105,contrast,-0.00257835507954286,0.1026
Stroop,unscaled,RH_SomMot_10,-0.00760024632986336,0.010969749304911,univariate,0.000865684226628451,0.5655
Stroop,unscaled,RH_SomMot_10,-0.00706779414014437,0.0137877622505541,multivariate,0.00237926509632806,0.6739
Stroop,unscaled,RH_SomMot_10,-0.000433120521153712,0.00359563523534356,contrast,0.00151358086969961,0.1444
Stroop,unscaled,RH_SomMot_11,-0.00532977767786327,0.00643944505768324,univariate,0.000411325329243394,0.5529
Stroop,unscaled,RH_SomMot_11,-0.0102217470738547,0.0063361126337281,multivariate,-0.00156340139307038,0.3646
Stroop,unscaled,RH_SomMot_11,-0.00668145435341275,0.000770201064846515,contrast,-0.00197472672231377,0.275
Stroop,unscaled,RH_SomMot_12,-0.00446942063246165,0.00649032147189556,univariate,0.000519192843317404,0.5622
Stroop,unscaled,RH_SomMot_12,-0.00512497824738171,0.00770377544411626,multivariate,0.00114705543330807,0.6298
Stroop,unscaled,RH_SomMot_12,-0.00203373066830283,0.00309256838502042,contrast,0.000627862589990667,0.6298
Stroop,unscaled,RH_SomMot_13,-0.00397968893058888,0.00998521398795271,univariate,0.00261048764765326,0.7681
Stroop,unscaled,RH_SomMot_13,-0.00944724775986857,0.0086787103686608,multivariate,0.000479357404142601,0.5483
Stroop,unscaled,RH_SomMot_13,-0.00642340363149176,0.000472716366799727,contrast,-0.00213113024351066,0.1976
Stroop,unscaled,RH_SomMot_14,-0.00563308158955046,0.00849976165301627,univariate,0.000801292391257934,0.5849
Stroop,unscaled,RH_SomMot_14,-0.00751058471325096,0.00929120620831168,multivariate,0.00044560151545224,0.5387
Stroop,unscaled,RH_SomMot_14,-0.00301959123803538,0.00226619510103169,contrast,-0.000355690875805694,0.7886
Stroop,unscaled,RH_SomMot_15,-0.00101283806568094,0.00793490329322027,univariate,0.00312930811739747,0.9182
Stroop,unscaled,RH_SomMot_15,-0.00046554140474062,0.00929692587190215,multivariate,0.00397816180175512,0.9457
Stroop,unscaled,RH_SomMot_15,-0.000813998860535387,0.00227562596079687,contrast,0.00084885368435764,0.2974
Stroop,unscaled,RH_SomMot_16,-0.00698522145643949,0.00674484471361441,univariate,0.000606783425440318,0.581
Stroop,unscaled,RH_SomMot_16,-0.010128713654989,0.00735988722370684,multivariate,-0.00014001686426586,0.5017
Stroop,unscaled,RH_SomMot_16,-0.00337226784626291,0.00137340587087144,contrast,-0.000746800289706178,0.5456
Stroop,unscaled,RH_SomMot_17,-0.00180475528471549,0.00406496686078261,univariate,0.00122637247868028,0.7836
Stroop,unscaled,RH_SomMot_17,-0.00188318778136508,0.00608799094862124,multivariate,0.0020235380346172,0.8348
Stroop,unscaled,RH_SomMot_17,-0.0013238249647201,0.00259772672424773,contrast,0.000797165555936926,0.4228
Stroop,unscaled,RH_SomMot_18,-0.0115335364566142,0.0055985039391965,univariate,-0.00236559168887746,0.296
Stroop,unscaled,RH_SomMot_18,-0.0113591823765716,0.00711748632630316,multivariate,-0.0010877836708796,0.4208
Stroop,unscaled,RH_SomMot_18,-0.00103423086317396,0.00345134683266421,contrast,0.00127780801799787,0.269
Stroop,unscaled,RH_SomMot_19,-0.00714567746872034,0.000641336233403495,univariate,-0.00307231985838722,0.0648
Stroop,unscaled,RH_SomMot_19,-0.00900876730595287,-9.98819589827097e-06,multivariate,-0.00415043464806309,0.0358
Stroop,unscaled,RH_SomMot_19,-0.00277836349676969,0.000341411098063615,contrast,-0.00107811478967587,0.181
Stroop,unscaled,RH_SomMot_20,-0.00198992882477881,0.00447917491133514,univariate,0.00135346756113502,0.783
Stroop,unscaled,RH_SomMot_20,-0.00135015154300747,0.00765817686523501,multivariate,0.00275304181243988,0.889
Stroop,unscaled,RH_SomMot_20,-0.000785805887415187,0.00417004997708999,contrast,0.00139957425130486,0.269
Stroop,unscaled,RH_SomMot_21,-0.0031388793643793,0.00445862441829961,univariate,0.000280684356869402,0.555
Stroop,unscaled,RH_SomMot_21,-0.0030179147690282,0.00617625467072116,multivariate,0.00126796261575558,0.7005
Stroop,unscaled,RH_SomMot_21,-0.00108801828347202,0.00267277942049377,contrast,0.000987278258886181,0.2976
Stroop,unscaled,RH_SomMot_22,-0.00400618332123189,0.00588540597476097,univariate,0.000753999543418163,0.6088
Stroop,unscaled,RH_SomMot_22,-0.00470550581843984,0.00731070363320063,multivariate,0.00178088455301516,0.7263
Stroop,unscaled,RH_SomMot_22,-0.00150860558294215,0.00280180654893118,contrast,0.001026885009597,0.3578
Stroop,unscaled,RH_SomMot_23,-0.00946767943758409,0.00721753344545908,univariate,-0.0017879350903449,0.3312
Stroop,unscaled,RH_SomMot_23,-0.0152830519348159,0.00595179830363774,multivariate,-0.00316788411130556,0.2808
Stroop,unscaled,RH_SomMot_23,-0.00635972983591816,0.000936640695237655,contrast,-0.00137994902096067,0.4336
Stroop,unscaled,RH_SomMot_24,-0.00285484476163676,0.00911173106414413,univariate,0.000683886263944961,0.5652
Stroop,unscaled,RH_SomMot_24,-0.00157422696438814,0.0106649270283968,multivariate,0.00259600347234964,0.8153
Stroop,unscaled,RH_SomMot_24,0.000329854870564565,0.00368260365211511,contrast,0.00191211720840468,0.0232000000000001
Stroop,unscaled,RH_SomMot_25,-0.00960514050128897,0.00347450957196728,univariate,-0.00181147372176292,0.3003
Stroop,unscaled,RH_SomMot_25,-0.0137757998198708,0.00436828043950162,multivariate,-0.00191482933927392,0.3617
Stroop,unscaled,RH_SomMot_25,-0.00415726632266201,0.00163079898214512,contrast,-0.000103355617510997,0.9926
Stroop,unscaled,RH_SomMot_26,-0.00208443900736275,0.00690985396070084,univariate,0.00189841348789276,0.7952
Stroop,unscaled,RH_SomMot_26,-0.00411127883164737,0.00746893029932166,multivariate,0.0012952141715759,0.6673
Stroop,unscaled,RH_SomMot_26,-0.00267079666650399,0.00188765922061677,contrast,-0.00060319931631686,0.6044
Stroop,unscaled,RH_SomMot_27,-0.0036596683662001,0.00731094673320457,univariate,0.00057340673074097,0.563
Stroop,unscaled,RH_SomMot_27,-0.00794951598323518,0.00697255073344357,multivariate,8.38020099141398e-05,0.5178
Stroop,unscaled,RH_SomMot_27,-0.00630345177738831,0.00165524794991776,contrast,-0.00048960472082683,0.8376
Stroop,unscaled,RH_SomMot_28,-0.00306996252685324,0.00346421962077202,univariate,-0.000134656009472071,0.4547
Stroop,unscaled,RH_SomMot_28,-0.00299459842938757,0.00455880188735322,multivariate,0.00077223298492889,0.6477
Stroop,unscaled,RH_SomMot_28,-0.000556506540095958,0.00206456633142175,contrast,0.000906888994400961,0.1736
Stroop,unscaled,RH_SomMot_29,-0.00425843478203168,0.00497947545368891,univariate,0.00073447121299489,0.6306
Stroop,unscaled,RH_SomMot_29,-0.00782777517650594,0.00539598789167669,multivariate,-0.000477001785373493,0.4479
Stroop,unscaled,RH_SomMot_29,-0.00564595479015356,0.00114367471826081,contrast,-0.00121147299836838,0.4642
Stroop,unscaled,RH_SomMot_30,-0.00181831687733277,0.00594633757164403,univariate,0.00142481461938893,0.7589
Stroop,unscaled,RH_SomMot_30,-0.00170651667012027,0.00641973002691295,multivariate,0.00195679067235483,0.8283
Stroop,unscaled,RH_SomMot_30,-0.000449781478932595,0.00153928971116741,contrast,0.000531976052965906,0.3046
Stroop,unscaled,RH_SomMot_31,-0.000969646713400862,0.00417540339244836,univariate,0.00119664386348789,0.8192
Stroop,unscaled,RH_SomMot_31,-0.00113674146392882,0.00512316597109396,multivariate,0.00163089514205738,0.8479
Stroop,unscaled,RH_SomMot_31,-0.000808836071774747,0.0022064726446716,contrast,0.000434251278569485,0.564
Stroop,unscaled,RH_SomMot_32,-0.000933550761934051,0.0133556430577362,univariate,0.00330321453531558,0.8509
Stroop,unscaled,RH_SomMot_32,-1.67001624301739e-05,0.0145206616006964,multivariate,0.0049333162620132,0.938
Stroop,unscaled,RH_SomMot_32,-0.000132083539971842,0.0034186544495374,contrast,0.00163010172669762,0.0748
Stroop,unscaled,RH_SomMot_33,-0.00226372353357041,0.0101153506572617,univariate,0.00331971993486247,0.8564
Stroop,unscaled,RH_SomMot_33,-0.00328191892309981,0.0111479970644325,multivariate,0.00393979075120967,0.861
Stroop,unscaled,RH_SomMot_33,-0.00158126735764369,0.00297740015126379,contrast,0.000620070816347199,0.5874
Stroop,unscaled,RH_SomMot_34,-0.00557554592697152,0.00744864992043379,univariate,-0.000398111334726834,0.4301
Stroop,unscaled,RH_SomMot_34,-0.00828512861236219,0.00764207291805302,multivariate,0.000122190274586209,0.5172
Stroop,unscaled,RH_SomMot_34,-0.00318364556972544,0.00247230342541782,contrast,0.000520301609313044,0.6628
Stroop,unscaled,RH_SomMot_35,-0.00293679687537796,0.00368578770025854,univariate,-5.30200847858181e-05,0.4668
Stroop,unscaled,RH_SomMot_35,-0.00384692648637033,0.00522953799106437,multivariate,0.000635891950233475,0.6075
Stroop,unscaled,RH_SomMot_35,-0.00170472275960236,0.00274551196827303,contrast,0.000688912035019293,0.5412
Stroop,unscaled,RH_SomMot_36,-0.00120739692860385,0.00540569330874257,univariate,0.00156196280766153,0.824
Stroop,unscaled,RH_SomMot_36,-0.00125591814957409,0.00564686395617841,multivariate,0.00174972264637202,0.8322
Stroop,unscaled,RH_SomMot_36,-0.000844035823146757,0.00120401879812963,contrast,0.000187759838710494,0.7244
Stroop,unscaled,RH_SomMot_37,-0.00344926348344542,0.00277694724455039,univariate,-0.000549722570628351,0.3579
Stroop,unscaled,RH_SomMot_37,-0.0035783205248126,0.00378623535418153,multivariate,5.4074445273701e-05,0.5146
Stroop,unscaled,RH_SomMot_37,-0.00105013833659941,0.00201264563072972,contrast,0.000603797015902052,0.4494
Stroop,unscaled,RH_SomMot_38,-0.00262426849773114,0.00413584643989069,univariate,0.00033495069615642,0.5611
Stroop,unscaled,RH_SomMot_38,-0.00683900578785084,0.00495860586331276,multivariate,0.000215856414416231,0.5605
Stroop,unscaled,RH_SomMot_38,-0.00615938184060703,0.00249435985220376,contrast,-0.000119094281740189,0.9852
Stroop,unscaled,RH_SomMot_39,-0.00194484851420527,0.00367130278979324,univariate,0.00073347767961213,0.6919
Stroop,unscaled,RH_SomMot_39,-0.000331726959994314,0.0101183328802542,multivariate,0.0048781012696599,0.9602
Stroop,unscaled,RH_SomMot_39,0.00138371193496116,0.00787961956643139,contrast,0.00414462359004777,0.0105999999999999
Stroop,unscaled,RH_SomMot_40,-0.0197070220299083,-8.15687099761372e-05,univariate,-0.00550569617473356,0.0812
Stroop,unscaled,RH_SomMot_40,-0.0316548227298313,0.00474992907948833,multivariate,-0.00537718649736234,0.2855
Stroop,unscaled,RH_SomMot_40,-0.0105476907243059,0.00631839482321047,contrast,0.000128509677371217,0.922
Stroop,unscaled,RH_DorsAttn_Post_1,-0.00556787904575179,0.00352832298933459,univariate,-0.00134039078838049,0.277
Stroop,unscaled,RH_DorsAttn_Post_1,-0.00856237636887029,0.00345583980302269,multivariate,-0.0022066526486426,0.2414
Stroop,unscaled,RH_DorsAttn_Post_1,-0.00429025794377254,0.00232694136530504,contrast,-0.000866261860262115,0.616
Stroop,unscaled,RH_DorsAttn_Post_2,-0.00371711722938033,0.01005789331866,univariate,0.0023090905140735,0.7401
Stroop,unscaled,RH_DorsAttn_Post_2,-0.00459686136714521,0.00876849849988552,multivariate,0.00180295703347825,0.691
Stroop,unscaled,RH_DorsAttn_Post_2,-0.00396905204824779,0.00251266391744265,contrast,-0.00050613348059525,0.7782
Stroop,unscaled,RH_DorsAttn_Post_3,-0.00354349613112391,0.00462400235254622,univariate,0.000965827284992667,0.6825
Stroop,unscaled,RH_DorsAttn_Post_3,-0.00296388604065079,0.00657122852682628,multivariate,0.00212252285219561,0.8134
Stroop,unscaled,RH_DorsAttn_Post_3,-0.000547007306183656,0.00282163563092157,contrast,0.00115669556720295,0.1876
Stroop,unscaled,RH_DorsAttn_Post_4,-0.0261089308575331,2.88672031219321e-05,univariate,-0.00726453232199604,0.0793
Stroop,unscaled,RH_DorsAttn_Post_4,-0.0341240584490816,0.000124243093155264,multivariate,-0.00877902438106716,0.0904
Stroop,unscaled,RH_DorsAttn_Post_4,-0.00732115497634947,0.000881065706434623,contrast,-0.00151449205907112,0.4316
Stroop,unscaled,RH_DorsAttn_Post_5,-0.00608167337493621,0.00346974401995313,univariate,-0.000999905643636261,0.3525
Stroop,unscaled,RH_DorsAttn_Post_5,-0.00529541934083312,0.00652896045271176,multivariate,0.00142324744490803,0.6909
Stroop,unscaled,RH_DorsAttn_Post_5,0.000111672408799524,0.00416594600067766,contrast,0.00242315308854429,0.026
Stroop,unscaled,RH_DorsAttn_Post_6,0.000178885682687469,0.00566075715131674,univariate,0.00264089835993951,0.9729
Stroop,unscaled,RH_DorsAttn_Post_6,0.000982379789217077,0.00773143685509069,multivariate,0.00405080686062521,0.9923
Stroop,unscaled,RH_DorsAttn_Post_6,0.000265865573654748,0.00284477781787302,contrast,0.0014099085006857,0.03
Stroop,unscaled,RH_DorsAttn_Post_7,-0.00696353587099271,0.0105401020108376,univariate,0.000681997321053306,0.5498
Stroop,unscaled,RH_DorsAttn_Post_7,-0.0063268776817003,0.0129698955678291,multivariate,0.00198913642377568,0.6434
Stroop,unscaled,RH_DorsAttn_Post_7,-0.000801445207078594,0.00363369798227711,contrast,0.00130713910272237,0.2602
Stroop,unscaled,RH_DorsAttn_Post_8,-0.00299713242290712,0.00730966249843945,univariate,0.00265757558633801,0.8422
Stroop,unscaled,RH_DorsAttn_Post_8,-0.00418083209433512,0.00826163635014992,multivariate,0.00273075119781819,0.8063
Stroop,unscaled,RH_DorsAttn_Post_8,-0.00204594431874541,0.00176008405654067,contrast,7.31756114801842e-05,0.9202
Stroop,unscaled,RH_DorsAttn_Post_9,-0.00204957619090617,0.00408389926763875,univariate,0.000991828779802006,0.7307
Stroop,unscaled,RH_DorsAttn_Post_9,-0.00210630458084455,0.00520743174300787,multivariate,0.00180516709385076,0.8304
Stroop,unscaled,RH_DorsAttn_Post_9,-0.000724195778622898,0.00211679760315054,contrast,0.000813338314048751,0.267
Stroop,unscaled,RH_DorsAttn_Post_10,-0.00639412196607723,0.00406523331254242,univariate,-0.000508613625628099,0.4351
Stroop,unscaled,RH_DorsAttn_Post_10,-0.00567818884881487,0.00493664750524686,multivariate,0.000277732597219298,0.546
Stroop,unscaled,RH_DorsAttn_Post_10,-0.00129508186904112,0.00227432237215246,contrast,0.000786346222847397,0.359
Stroop,unscaled,RH_DorsAttn_Post_11,-0.00692192354531613,0.00753775001320115,univariate,0.000829895446584208,0.6035
Stroop,unscaled,RH_DorsAttn_Post_11,-0.0076126630139544,0.00889321622680415,multivariate,0.00106088175158048,0.5978
Stroop,unscaled,RH_DorsAttn_Post_11,-0.00195124232945224,0.00248384484872005,contrast,0.00023098630499627,0.8406
Stroop,unscaled,RH_DorsAttn_Post_12,-0.00295914048789508,0.0083537144404522,univariate,0.0027139953541133,0.825
Stroop,unscaled,RH_DorsAttn_Post_12,-0.0014476999775037,0.0114352345521819,multivariate,0.00480664125328956,0.9246
Stroop,unscaled,RH_DorsAttn_Post_12,0.000778804913505448,0.00370538138007369,contrast,0.00209264589917627,0.00479999999999992
Stroop,unscaled,RH_DorsAttn_Post_13,-0.00236643612893278,0.00550162051261636,univariate,0.00134136689413683,0.7396
Stroop,unscaled,RH_DorsAttn_Post_13,-0.00328047633265739,0.00609593056301489,multivariate,0.00150773964296515,0.735
Stroop,unscaled,RH_DorsAttn_Post_13,-0.00142709953038817,0.00136833494004529,contrast,0.000166372748828324,0.7946
Stroop,unscaled,RH_DorsAttn_Post_14,-0.00346291692393032,0.00764378196498025,univariate,0.00243215822282655,0.811
Stroop,unscaled,RH_DorsAttn_Post_14,-0.00318136774653044,0.00964435056234948,multivariate,0.00340204319908705,0.8462
Stroop,unscaled,RH_DorsAttn_Post_14,-0.000566237185806005,0.00263920205361767,contrast,0.000969884976260507,0.2442
Stroop,unscaled,RH_DorsAttn_Post_15,-0.00888247225713056,0.00485677900337551,univariate,-0.00046442467240863,0.4599
Stroop,unscaled,RH_DorsAttn_Post_15,-0.00915659990910373,0.0056802121612933,multivariate,-0.000125839324799752,0.5028
Stroop,unscaled,RH_DorsAttn_Post_15,-0.00139187617217784,0.00229353498510661,contrast,0.000338585347608878,0.7302
Stroop,unscaled,RH_DorsAttn_Post_16,-0.00370613476808633,0.0100366538122272,univariate,0.00183872643436902,0.692
Stroop,unscaled,RH_DorsAttn_Post_16,-0.00345360863577352,0.0111156886230343,multivariate,0.00280222964933423,0.7724
Stroop,unscaled,RH_DorsAttn_Post_16,-0.000593823801080106,0.00250383604502597,contrast,0.000963503214965213,0.2242
Stroop,unscaled,RH_DorsAttn_Post_17,-0.00251705753656797,0.00460852996499509,univariate,0.00125294381968135,0.7474
Stroop,unscaled,RH_DorsAttn_Post_17,-0.00497418629711963,0.00364120782136512,multivariate,-0.000126164269982444,0.492
Stroop,unscaled,RH_DorsAttn_Post_17,-0.00366407754177801,0.000457513400218762,contrast,-0.00137910808966379,0.1824
Stroop,unscaled,RH_DorsAttn_Post_18,-0.00326153255765124,0.0108382806083493,univariate,0.00280416290246671,0.779
Stroop,unscaled,RH_DorsAttn_Post_18,-0.0049185345807032,0.00913910212415184,multivariate,0.00266214696395831,0.7733
Stroop,unscaled,RH_DorsAttn_Post_18,-0.00303688262291166,0.00196359412324161,contrast,-0.000142015938508398,0.944
Stroop,unscaled,RH_DorsAttn_Post_19,-0.0051417676513339,0.00101916906340326,univariate,-0.0014169287544469,0.1726
Stroop,unscaled,RH_DorsAttn_Post_19,-0.00500882499456366,0.00230785697474208,multivariate,-0.00044267864533587,0.4171
Stroop,unscaled,RH_DorsAttn_Post_19,-0.000413602978210559,0.00221684652726651,contrast,0.000974250109111027,0.1602
Stroop,unscaled,RH_DorsAttn_FEF_1,-0.00279574543999485,0.00385954347476955,univariate,0.000575619509529186,0.6299
Stroop,unscaled,RH_DorsAttn_FEF_1,-0.00208697632063171,0.00555783694498915,multivariate,0.00175820998711118,0.806
Stroop,unscaled,RH_DorsAttn_FEF_1,-7.2000209930638e-05,0.00274373527191421,contrast,0.00118259047758199,0.0955999999999999
Stroop,unscaled,RH_DorsAttn_FEF_2,-0.000748497791294437,0.00845689262679457,univariate,0.00277141577376374,0.8926
Stroop,unscaled,RH_DorsAttn_FEF_2,8.03239139782448e-07,0.0102120511420606,multivariate,0.00409229530949556,0.9519
Stroop,unscaled,RH_DorsAttn_FEF_2,0.000105410150626623,0.00257160336235569,contrast,0.00132087953573182,0.044
Stroop,unscaled,RH_DorsAttn_FEF_3,-0.000385964698363996,0.00565171596733398,univariate,0.00227269267508998,0.9332
Stroop,unscaled,RH_DorsAttn_FEF_3,0.000785403989028646,0.00726369699518683,multivariate,0.0038067804748154,0.9887
Stroop,unscaled,RH_DorsAttn_FEF_3,0.000480370493031055,0.00292204368090374,contrast,0.00153408779972542,0.00780000000000003
Stroop,unscaled,RH_DorsAttn_PrCv_1,-0.00127152182852592,0.00764752306694715,univariate,0.00286229004777976,0.8943
Stroop,unscaled,RH_DorsAttn_PrCv_1,0.000819525407451361,0.0119823484506703,multivariate,0.00601558745616816,0.9829
Stroop,unscaled,RH_DorsAttn_PrCv_1,0.0011675705734996,0.00533108750518207,contrast,0.00315329740838841,0.00239999999999996
Stroop,unscaled,RH_SalVentAttn_TempOccPar_1,-0.000200534462473738,0.0113151452973123,univariate,0.00457228487321701,0.9473
Stroop,unscaled,RH_SalVentAttn_TempOccPar_1,0.000812852789097562,0.013538284536035,multivariate,0.00633249525043752,0.9767
Stroop,unscaled,RH_SalVentAttn_TempOccPar_1,-0.00126814095977178,0.00396634267642434,contrast,0.00176021037722051,0.1904
Stroop,unscaled,RH_SalVentAttn_TempOccPar_2,-0.00562507742578813,0.00426539523912093,univariate,-0.000336600208864737,0.45
Stroop,unscaled,RH_SalVentAttn_TempOccPar_2,-0.00493546560324358,0.00639758085021905,multivariate,0.000874298459714859,0.6228
Stroop,unscaled,RH_SalVentAttn_TempOccPar_2,-0.00083087035642972,0.00323789793013667,contrast,0.0012108986685796,0.2376
Stroop,unscaled,RH_SalVentAttn_TempOccPar_3,0.00229016329811863,0.0133294547428687,univariate,0.00699858473042712,0.9965
Stroop,unscaled,RH_SalVentAttn_TempOccPar_3,0.00338562301596082,0.0168524312852064,multivariate,0.00923733517754732,0.9981
Stroop,unscaled,RH_SalVentAttn_TempOccPar_3,0.000444304608277185,0.00401178213083213,contrast,0.00223875044712021,0.0178
Stroop,unscaled,RH_SalVentAttn_TempOccPar_4,-0.00474692903596748,0.00820696789292461,univariate,0.00200850265049211,0.7193
Stroop,unscaled,RH_SalVentAttn_TempOccPar_4,-0.00743069192340817,0.0100141589147953,multivariate,0.00212945546459135,0.691
Stroop,unscaled,RH_SalVentAttn_TempOccPar_4,-0.00298849625813498,0.00250882774330461,contrast,0.000120952814099237,0.9152
Stroop,unscaled,RH_SalVentAttn_TempOccPar_5,-0.00557007400897792,0.00836227248477373,univariate,0.00107308900699336,0.6198
Stroop,unscaled,RH_SalVentAttn_TempOccPar_5,-0.00286727838102192,0.0175233891368901,multivariate,0.00462412064422556,0.8181
